rio,estacion,municipio,estado,fecha,caudal_m3s
Rio Bugalagrande,El Placer,Andalucia,Activa,2021-06-04,8.98
Rio Bugalagrande,El Placer,Andalucia,Activa,2021-06-05,6.53
Rio Bugalagrande,El Placer,Andalucia,Activa,2021-06-06,5.77
Rio Bugalagrande,El Placer,Andalucia,Activa,2021-06-07,6.63
Rio Bugalagrande,El Placer,Andalucia,Activa,2021-06-08,12.9
Rio Bugalagrande,El Placer,Andalucia,Activa,2021-06-09,11.86
Rio Bugalagrande,El Placer,Andalucia,Activa,2021-06-10,11.83
Rio Bugalagrande,El Placer,Andalucia,Activa,2021-06-11,10.6
Rio Bugalagrande,El Placer,Andalucia,Activa,2021-06-12,9.88
Rio Bugalagrande,El Placer,Andalucia,Activa,2021-06-13,11.4
Rio Bugalagrande,El Placer,Andalucia,Activa,2021-06-14,10.93
Rio Bugalagrande,El Placer,Andalucia,Activa,2021-06-15,16.15
Rio Bugalagrande,El Placer,Andalucia,Activa,2021-06-16,13.92
Rio Bugalagrande,El Placer,Andalucia,Activa,2021-06-17,10.59
Rio Bugalagrande,El Placer,Andalucia,Activa,2021-06-18,9.12
Rio Bugalagrande,El Placer,Andalucia,Activa,2021-06-19,9.16
Rio Bugalagrande,El Placer,Andalucia,Activa,2021-06-20,8.07
Rio Bugalagrande,El Placer,Andalucia,Activa,2021-06-21,8.49
Rio Bugalagrande,El Placer,Andalucia,Activa,2021-06-22,5.83
Rio Bugalagrande,El Placer,Andalucia,Activa,2021-06-23,5.27
Rio Bugalagrande,El Placer,Andalucia,Activa,2021-06-24,6.22
Rio Bugalagrande,El Placer,Andalucia,Activa,2021-06-25,4.94
Rio Bugalagrande,El Placer,Andalucia,Activa,2021-06-26,4.69
Rio Bugalagrande,El Placer,Andalucia,Activa,2021-06-27,4.4
Rio Bugalagrande,El Placer,Andalucia,Activa,2021-06-28,3.69
Rio Bugalagrande,El Placer,Andalucia,Activa,2021-06-29,1.73
Rio Bugalagrande,El Placer,Andalucia,Activa,2021-06-30,1.68
Rio Bugalagrande,El Placer,Andalucia,Activa,2021-07-01,4.33
Rio Bugalagrande,El Placer,Andalucia,Activa,2021-07-02,3.2
Rio Bugalagrande,El Placer,Andalucia,Activa,2021-07-03,2.39
Rio Bugalagrande,El Placer,Andalucia,Activa,2021-07-04,2.03
Rio Bugalagrande,El Placer,Andalucia,Activa,2021-07-05,1.86
Rio Bugalagrande,El Placer,Andalucia,Activa,2021-07-06,1.76
Rio Bugalagrande,El Placer,Andalucia,Activa,2021-07-07,1.75
Rio Bugalagrande,El Placer,Andalucia,Activa,2021-07-08,1.68
Rio Bugalagrande,El Placer,Andalucia,Activa,2021-07-09,1.7
Rio Bugalagrande,El Placer,Andalucia,Activa,2021-07-10,1.88
Rio Bugalagrande,El Placer,Andalucia,Activa,2021-07-11,3.82
Rio Bugalagrande,El Placer,Andalucia,Activa,2021-07-12,2.35
Rio Bugalagrande,El Placer,Andalucia,Activa,2021-07-13,2.61
Rio Bugalagrande,El Placer,Andalucia,Activa,2021-07-14,2.79
Rio Bugalagrande,El Placer,Andalucia,Activa,2021-07-15,1.68
Rio Bugalagrande,El Placer,Andalucia,Activa,2021-07-16,1.68
Rio Bugalagrande,El Placer,Andalucia,Activa,2021-07-17,1.68
Rio Bugalagrande,El Placer,Andalucia,Activa,2021-07-18,3.55
Rio Bugalagrande,El Placer,Andalucia,Activa,2021-07-19,3.63
Rio Bugalagrande,El Placer,Andalucia,Activa,2021-07-20,1.86
Rio Bugalagrande,El Placer,Andalucia,Activa,2021-07-21,1.74
Rio Bugalagrande,El Placer,Andalucia,Activa,2021-07-22,5.56
Rio Bugalagrande,El Placer,Andalucia,Activa,2021-07-23,9.61
Rio Bugalagrande,El Placer,Andalucia,Activa,2021-07-24,3.27
Rio Bugalagrande,El Placer,Andalucia,Activa,2021-07-25,4.16
Rio Bugalagrande,El Placer,Andalucia,Activa,2021-07-26,2.93
Rio Bugalagrande,El Placer,Andalucia,Activa,2021-07-27,11.12
Rio Bugalagrande,El Placer,Andalucia,Activa,2021-07-28,5.09
Rio Bugalagrande,El Placer,Andalucia,Activa,2021-07-29,3.61
Rio Bugalagrande,El Placer,Andalucia,Activa,2021-07-30,4.1
Rio Bugalagrande,El Placer,Andalucia,Activa,2021-07-31,6.15
Rio Bugalagrande,El Placer,Andalucia,Activa,2021-08-01,1.68
Rio Bugalagrande,El Placer,Andalucia,Activa,2021-08-02,1.68
Rio Bugalagrande,El Placer,Andalucia,Activa,2021-08-03,2.41
Rio Bugalagrande,El Placer,Andalucia,Activa,2021-08-04,1.74
Rio Bugalagrande,El Placer,Andalucia,Activa,2021-08-05,1.68
Rio Bugalagrande,El Placer,Andalucia,Activa,2021-08-06,1.68
Rio Bugalagrande,El Placer,Andalucia,Activa,2021-08-07,1.68
Rio Bugalagrande,El Placer,Andalucia,Activa,2021-08-08,2.68
Rio Bugalagrande,El Placer,Andalucia,Activa,2021-08-09,1.68
Rio Bugalagrande,El Placer,Andalucia,Activa,2021-08-10,1.68
Rio Bugalagrande,El Placer,Andalucia,Activa,2021-08-11,1.68
Rio Bugalagrande,El Placer,Andalucia,Activa,2021-08-12,1.81
Rio Bugalagrande,El Placer,Andalucia,Activa,2021-08-13,2.87
Rio Bugalagrande,El Placer,Andalucia,Activa,2021-08-14,2.61
Rio Bugalagrande,El Placer,Andalucia,Activa,2021-08-15,11.73
Rio Bugalagrande,El Placer,Andalucia,Activa,2021-08-16,3.2
Rio Bugalagrande,El Placer,Andalucia,Activa,2021-08-17,10.63
Rio Bugalagrande,El Placer,Andalucia,Activa,2021-08-18,5.55
Rio Bugalagrande,El Placer,Andalucia,Activa,2021-08-19,5.14
Rio Bugalagrande,El Placer,Andalucia,Activa,2021-08-20,5.4
Rio Bugalagrande,El Placer,Andalucia,Activa,2021-08-21,3.75
Rio Bugalagrande,El Placer,Andalucia,Activa,2021-08-22,2.1
Rio Bugalagrande,El Placer,Andalucia,Activa,2021-08-23,3.33
Rio Bugalagrande,El Placer,Andalucia,Activa,2021-08-24,2.52
Rio Bugalagrande,El Placer,Andalucia,Activa,2021-08-25,3.88
Rio Bugalagrande,El Placer,Andalucia,Activa,2021-08-26,9.74
Rio Bugalagrande,El Placer,Andalucia,Activa,2021-08-27,5.16
Rio Bugalagrande,El Placer,Andalucia,Activa,2021-08-28,7.12
Rio Bugalagrande,El Placer,Andalucia,Activa,2021-08-29,1.68
Rio Bugalagrande,El Placer,Andalucia,Activa,2021-08-30,1.97
Rio Bugalagrande,El Placer,Andalucia,Activa,2021-09-01,3.49
Rio Bugalagrande,El Placer,Andalucia,Activa,2021-09-02,3.3
Rio Bugalagrande,El Placer,Andalucia,Activa,2021-09-03,2.62
Rio Bugalagrande,El Placer,Andalucia,Activa,2021-09-04,2.12
Rio Bugalagrande,El Placer,Andalucia,Activa,2021-09-05,1.73
Rio Bugalagrande,El Placer,Andalucia,Activa,2021-09-06,1.91
Rio Bugalagrande,El Placer,Andalucia,Activa,2021-09-07,2.54
Rio Bugalagrande,El Placer,Andalucia,Activa,2021-09-08,3.3
Rio Bugalagrande,El Placer,Andalucia,Activa,2021-09-09,2.72
Rio Bugalagrande,El Placer,Andalucia,Activa,2021-09-10,1.93
Rio Bugalagrande,El Placer,Andalucia,Activa,2021-09-11,3.13
Rio Bugalagrande,El Placer,Andalucia,Activa,2021-09-12,5.49
Rio Bugalagrande,El Placer,Andalucia,Activa,2021-09-13,3.46
Rio Bugalagrande,El Placer,Andalucia,Activa,2021-09-14,1.69
Rio Bugalagrande,El Placer,Andalucia,Activa,2021-09-15,1.75
Rio Bugalagrande,El Placer,Andalucia,Activa,2021-09-16,1.68
Rio Bugalagrande,El Placer,Andalucia,Activa,2021-09-17,1.68
Rio Bugalagrande,El Placer,Andalucia,Activa,2021-09-18,1.68
Rio Bugalagrande,El Placer,Andalucia,Activa,2021-09-19,1.68
Rio Bugalagrande,El Placer,Andalucia,Activa,2021-09-20,1.68
Rio Bugalagrande,El Placer,Andalucia,Activa,2021-09-21,1.69
Rio Bugalagrande,El Placer,Andalucia,Activa,2021-09-22,1.69
Rio Bugalagrande,El Placer,Andalucia,Activa,2021-09-24,2.02
Rio Bugalagrande,El Placer,Andalucia,Activa,2021-09-25,1.68
Rio Bugalagrande,El Placer,Andalucia,Activa,2021-09-26,1.68
Rio Bugalagrande,El Placer,Andalucia,Activa,2021-09-27,1.68
Rio Bugalagrande,El Placer,Andalucia,Activa,2021-09-28,1.68
Rio Bugalagrande,El Placer,Andalucia,Activa,2021-09-29,13.97
Rio Bugalagrande,El Placer,Andalucia,Activa,2021-09-30,10.11
Rio Bugalagrande,El Placer,Andalucia,Activa,2021-10-01,1.76
Rio Bugalagrande,El Placer,Andalucia,Activa,2021-10-02,1.68
Rio Bugalagrande,El Placer,Andalucia,Activa,2021-10-03,1.68
Rio Bugalagrande,El Placer,Andalucia,Activa,2021-10-04,1.68
Rio Bugalagrande,El Placer,Andalucia,Activa,2021-10-05,1.68
Rio Bugalagrande,El Placer,Andalucia,Activa,2021-10-06,1.77
Rio Bugalagrande,El Placer,Andalucia,Activa,2021-10-07,1.95
Rio Bugalagrande,El Placer,Andalucia,Activa,2021-10-08,1.76
Rio Bugalagrande,El Placer,Andalucia,Activa,2021-10-09,1.69
Rio Bugalagrande,El Placer,Andalucia,Activa,2021-10-10,2.34
Rio Bugalagrande,El Placer,Andalucia,Activa,2021-10-11,3.18
Rio Bugalagrande,El Placer,Andalucia,Activa,2021-10-12,1.89
Rio Bugalagrande,El Placer,Andalucia,Activa,2021-10-13,1.86
Rio Bugalagrande,El Placer,Andalucia,Activa,2021-10-14,4.65
Rio Bugalagrande,El Placer,Andalucia,Activa,2021-10-15,3.65
Rio Bugalagrande,El Placer,Andalucia,Activa,2021-10-16,3.16
Rio Bugalagrande,El Placer,Andalucia,Activa,2021-10-17,9.38
Rio Bugalagrande,El Placer,Andalucia,Activa,2021-10-18,3.34
Rio Bugalagrande,El Placer,Andalucia,Activa,2021-10-19,2.05
Rio Bugalagrande,El Placer,Andalucia,Activa,2021-10-20,4.76
Rio Bugalagrande,El Placer,Andalucia,Activa,2021-10-21,7.86
Rio Bugalagrande,El Placer,Andalucia,Activa,2021-10-22,9.28
Rio Bugalagrande,El Placer,Andalucia,Activa,2021-10-23,9.24
Rio Bugalagrande,El Placer,Andalucia,Activa,2021-10-24,10.48
Rio Bugalagrande,El Placer,Andalucia,Activa,2021-10-25,8.72
Rio Bugalagrande,El Placer,Andalucia,Activa,2021-10-26,10.67
Rio Bugalagrande,El Placer,Andalucia,Activa,2021-10-27,11.43
Rio Bugalagrande,El Placer,Andalucia,Activa,2021-10-28,9.32
Rio Bugalagrande,El Placer,Andalucia,Activa,2021-10-29,15.61
Rio Bugalagrande,El Placer,Andalucia,Activa,2021-10-30,14.33
Rio Bugalagrande,El Placer,Andalucia,Activa,2021-11-01,12.16
Rio Bugalagrande,El Placer,Andalucia,Activa,2021-11-02,15.97
Rio Bugalagrande,El Placer,Andalucia,Activa,2021-11-03,23.42
Rio Bugalagrande,El Placer,Andalucia,Activa,2021-11-04,18.75
Rio Bugalagrande,El Placer,Andalucia,Activa,2021-11-05,12.77
Rio Bugalagrande,El Placer,Andalucia,Activa,2021-11-06,9.62
Rio Bugalagrande,El Placer,Andalucia,Activa,2021-11-07,8.03
Rio Bugalagrande,El Placer,Andalucia,Activa,2021-11-08,8.39
Rio Bugalagrande,El Placer,Andalucia,Activa,2021-11-09,20.97
Rio Bugalagrande,El Placer,Andalucia,Activa,2021-11-10,18.03
Rio Bugalagrande,El Placer,Andalucia,Activa,2021-11-11,42.56
Rio Bugalagrande,El Placer,Andalucia,Activa,2021-11-12,21.67
Rio Bugalagrande,El Placer,Andalucia,Activa,2021-11-13,21.66
Rio Bugalagrande,El Placer,Andalucia,Activa,2021-11-14,18.89
Rio Bugalagrande,El Placer,Andalucia,Activa,2021-11-15,16.09
Rio Bugalagrande,El Placer,Andalucia,Activa,2021-11-16,15.21
Rio Bugalagrande,El Placer,Andalucia,Activa,2021-11-17,14.69
Rio Bugalagrande,El Placer,Andalucia,Activa,2021-11-18,16.78
Rio Bugalagrande,El Placer,Andalucia,Activa,2021-11-19,14.76
Rio Bugalagrande,El Placer,Andalucia,Activa,2021-11-20,15.06
Rio Bugalagrande,El Placer,Andalucia,Activa,2021-11-21,15.21
Rio Bugalagrande,El Placer,Andalucia,Activa,2021-11-22,13.14
Rio Bugalagrande,El Placer,Andalucia,Activa,2021-11-23,14.47
Rio Bugalagrande,El Placer,Andalucia,Activa,2021-11-24,18.3
Rio Bugalagrande,El Placer,Andalucia,Activa,2021-11-25,20.68
Rio Bugalagrande,El Placer,Andalucia,Activa,2021-11-26,21.53
Rio Bugalagrande,El Placer,Andalucia,Activa,2021-11-27,20.25
Rio Bugalagrande,El Placer,Andalucia,Activa,2021-11-28,15.78
Rio Bugalagrande,El Placer,Andalucia,Activa,2021-12-01,12.91
Rio Bugalagrande,El Placer,Andalucia,Activa,2021-12-02,11.24
Rio Bugalagrande,El Placer,Andalucia,Activa,2021-12-03,10.21
Rio Bugalagrande,El Placer,Andalucia,Activa,2021-12-04,9.35
Rio Bugalagrande,El Placer,Andalucia,Activa,2021-12-05,8.66
Rio Bugalagrande,El Placer,Andalucia,Activa,2021-12-06,7.76
Rio Bugalagrande,El Placer,Andalucia,Activa,2021-12-07,6.89
Rio Bugalagrande,El Placer,Andalucia,Activa,2021-12-08,6.27
Rio Bugalagrande,El Placer,Andalucia,Activa,2021-12-09,5.9
Rio Bugalagrande,El Placer,Andalucia,Activa,2021-12-10,5.8
Rio Bugalagrande,El Placer,Andalucia,Activa,2021-12-11,5.76
Rio Bugalagrande,El Placer,Andalucia,Activa,2021-12-15,4.86
Rio Bugalagrande,El Placer,Andalucia,Activa,2021-12-16,4.11
Rio Bugalagrande,El Placer,Andalucia,Activa,2021-12-17,3.95
Rio Bugalagrande,El Placer,Andalucia,Activa,2022-01-01,5.29
Rio Bugalagrande,El Placer,Andalucia,Activa,2022-01-02,4.64
Rio Bugalagrande,El Placer,Andalucia,Activa,2022-01-03,7.05
Rio Bugalagrande,El Placer,Andalucia,Activa,2022-01-04,5.69
Rio Bugalagrande,El Placer,Andalucia,Activa,2022-01-05,7.29
Rio Bugalagrande,El Placer,Andalucia,Activa,2022-01-07,8.12
Rio Bugalagrande,El Placer,Andalucia,Activa,2022-01-08,6.67
Rio Bugalagrande,El Placer,Andalucia,Activa,2022-01-09,5.32
Rio Bugalagrande,El Placer,Andalucia,Activa,2022-01-10,13.48
Rio Bugalagrande,El Placer,Andalucia,Activa,2022-01-11,19.14
Rio Bugalagrande,El Placer,Andalucia,Activa,2022-01-12,10.31
Rio Bugalagrande,El Placer,Andalucia,Activa,2022-01-13,8.88
Rio Bugalagrande,El Placer,Andalucia,Activa,2022-01-14,7.61
Rio Bugalagrande,El Placer,Andalucia,Activa,2022-01-15,6.53
Rio Bugalagrande,El Placer,Andalucia,Activa,2022-01-16,5.54
Rio Bugalagrande,El Placer,Andalucia,Activa,2022-01-17,5.21
Rio Bugalagrande,El Placer,Andalucia,Activa,2022-01-18,4.61
Rio Bugalagrande,El Placer,Andalucia,Activa,2022-01-19,4.31
Rio Bugalagrande,El Placer,Andalucia,Activa,2022-01-20,4.08
Rio Bugalagrande,El Placer,Andalucia,Activa,2022-01-21,3.73
Rio Bugalagrande,El Placer,Andalucia,Activa,2022-01-22,4.85
Rio Bugalagrande,El Placer,Andalucia,Activa,2022-01-23,5.08
Rio Bugalagrande,El Placer,Andalucia,Activa,2022-01-24,3.63
Rio Bugalagrande,El Placer,Andalucia,Activa,2022-01-25,3.28
Rio Bugalagrande,El Placer,Andalucia,Activa,2022-01-26,3.1
Rio Bugalagrande,El Placer,Andalucia,Activa,2022-01-27,2.94
Rio Bugalagrande,El Placer,Andalucia,Activa,2022-01-28,3.1
Rio Bugalagrande,El Placer,Andalucia,Activa,2022-01-29,3.25
Rio Bugalagrande,El Placer,Andalucia,Activa,2022-01-30,2.75
Rio Bugalagrande,El Placer,Andalucia,Activa,2022-01-31,2.52
Rio Bugalagrande,El Placer,Andalucia,Activa,2022-02-01,2.43
Rio Bugalagrande,El Placer,Andalucia,Activa,2022-02-02,2.13
Rio Bugalagrande,El Placer,Andalucia,Activa,2022-02-03,2.03
Rio Bugalagrande,El Placer,Andalucia,Activa,2022-02-04,3.85
Rio Bugalagrande,El Placer,Andalucia,Activa,2022-02-05,5.71
Rio Bugalagrande,El Placer,Andalucia,Activa,2022-02-06,7.73
Rio Bugalagrande,El Placer,Andalucia,Activa,2022-02-07,4.89
Rio Bugalagrande,El Placer,Andalucia,Activa,2022-02-08,6.85
Rio Bugalagrande,El Placer,Andalucia,Activa,2022-02-09,4.81
Rio Bugalagrande,El Placer,Andalucia,Activa,2022-02-10,9.29
Rio Bugalagrande,El Placer,Andalucia,Activa,2022-02-11,6.3
Rio Bugalagrande,El Placer,Andalucia,Activa,2022-02-12,5.2
Rio Bugalagrande,El Placer,Andalucia,Activa,2022-02-13,5.88
Rio Bugalagrande,El Placer,Andalucia,Activa,2022-02-14,6.65
Rio Bugalagrande,El Placer,Andalucia,Activa,2022-02-15,7.71
Rio Bugalagrande,El Placer,Andalucia,Activa,2022-02-16,10.32
Rio Bugalagrande,El Placer,Andalucia,Activa,2022-02-17,7.22
Rio Bugalagrande,El Placer,Andalucia,Activa,2022-02-18,14.2
Rio Bugalagrande,El Placer,Andalucia,Activa,2022-02-19,12.37
Rio Bugalagrande,El Placer,Andalucia,Activa,2022-02-20,25.17
Rio Bugalagrande,El Placer,Andalucia,Activa,2022-02-21,19.93
Rio Bugalagrande,El Placer,Andalucia,Activa,2022-02-22,12.61
Rio Bugalagrande,El Placer,Andalucia,Activa,2022-02-23,11.4
Rio Bugalagrande,El Placer,Andalucia,Activa,2022-02-24,15.21
Rio Bugalagrande,El Placer,Andalucia,Activa,2022-02-25,19.01
Rio Bugalagrande,El Placer,Andalucia,Activa,2022-02-26,21.96
Rio Bugalagrande,El Placer,Andalucia,Activa,2022-02-27,17.11
Rio Bugalagrande,El Placer,Andalucia,Activa,2022-02-28,19.65
Rio Bugalagrande,El Placer,Andalucia,Activa,2022-03-01,21.76
Rio Bugalagrande,El Placer,Andalucia,Activa,2022-03-02,16.34
Rio Bugalagrande,El Placer,Andalucia,Activa,2022-03-03,17.76
Rio Bugalagrande,El Placer,Andalucia,Activa,2022-03-04,32.55
Rio Bugalagrande,El Placer,Andalucia,Activa,2022-03-05,41.57
Rio Bugalagrande,El Placer,Andalucia,Activa,2022-03-06,60.09
Rio Bugalagrande,El Placer,Andalucia,Activa,2022-03-07,64.55
Rio Bugalagrande,El Placer,Andalucia,Activa,2022-03-08,39.43
Rio Bugalagrande,El Placer,Andalucia,Activa,2022-03-09,33.33
Rio Bugalagrande,El Placer,Andalucia,Activa,2022-03-10,31.24
Rio Bugalagrande,El Placer,Andalucia,Activa,2022-03-11,29.96
Rio Bugalagrande,El Placer,Andalucia,Activa,2022-03-12,27.67
Rio Bugalagrande,El Placer,Andalucia,Activa,2022-03-13,30.76
Rio Bugalagrande,El Placer,Andalucia,Activa,2022-03-14,29.93
Rio Bugalagrande,El Placer,Andalucia,Activa,2022-03-15,27.98
Rio Bugalagrande,El Placer,Andalucia,Activa,2022-03-16,27.98
Rio Bugalagrande,El Placer,Andalucia,Activa,2022-03-17,27.98
Rio Bugalagrande,El Placer,Andalucia,Activa,2022-03-18,27.98
Rio Bugalagrande,El Placer,Andalucia,Activa,2022-03-19,25.2
Rio Bugalagrande,El Placer,Andalucia,Activa,2022-03-20,25.2
Rio Bugalagrande,El Placer,Andalucia,Activa,2022-03-21,27.98
Rio Bugalagrande,El Placer,Andalucia,Activa,2022-03-22,24.06
Rio Bugalagrande,El Placer,Andalucia,Activa,2022-03-23,22.34
Rio Bugalagrande,El Placer,Andalucia,Activa,2022-03-24,23.49
Rio Bugalagrande,El Placer,Andalucia,Activa,2022-03-25,25.2
Rio Bugalagrande,El Placer,Andalucia,Activa,2022-03-26,22.34
Rio Bugalagrande,El Placer,Andalucia,Activa,2022-03-27,21.96
Rio Bugalagrande,El Placer,Andalucia,Activa,2022-03-28,30.76
Rio Bugalagrande,El Placer,Andalucia,Activa,2022-03-29,20.25
Rio Bugalagrande,El Placer,Andalucia,Activa,2022-03-30,17.98
Rio Bugalagrande,El Placer,Andalucia,Activa,2022-03-31,12.09
Rio Bugalagrande,El Placer,Andalucia,Activa,2022-04-26,22.85
Rio Bugalagrande,El Placer,Andalucia,Activa,2022-04-27,21.73
Rio Bugalagrande,El Placer,Andalucia,Activa,2022-04-28,25.89
Rio Bugalagrande,El Placer,Andalucia,Activa,2022-04-29,12.3
Rio Bugalagrande,El Placer,Andalucia,Activa,2022-04-30,12.3
Rio Bugalagrande,El Placer,Andalucia,Activa,2022-05-01,16.42
Rio Bugalagrande,El Placer,Andalucia,Activa,2022-05-02,15.44
Rio Bugalagrande,El Placer,Andalucia,Activa,2022-05-03,14.59
Rio Bugalagrande,El Placer,Andalucia,Activa,2022-05-04,13.9
Rio Bugalagrande,El Placer,Andalucia,Activa,2022-05-05,13.42
Rio Bugalagrande,El Placer,Andalucia,Activa,2022-05-06,14.6
Rio Bugalagrande,El Placer,Andalucia,Activa,2022-05-07,14.88
Rio Bugalagrande,El Placer,Andalucia,Activa,2022-05-08,13.99
Rio Bugalagrande,El Placer,Andalucia,Activa,2022-05-09,14.8
Rio Bugalagrande,El Placer,Andalucia,Activa,2022-05-10,14.35
Rio Bugalagrande,El Placer,Andalucia,Activa,2022-05-11,14.76
Rio Bugalagrande,El Placer,Andalucia,Activa,2022-05-12,17.06
Rio Bugalagrande,El Placer,Andalucia,Activa,2022-05-13,13.88
Rio Bugalagrande,El Placer,Andalucia,Activa,2022-05-14,13.36
Rio Bugalagrande,El Placer,Andalucia,Activa,2022-05-15,14.62
Rio Bugalagrande,El Placer,Andalucia,Activa,2022-05-16,14.62
Rio Bugalagrande,El Placer,Andalucia,Activa,2022-05-17,16.94
Rio Bugalagrande,El Placer,Andalucia,Activa,2022-05-18,13.22
Rio Bugalagrande,El Placer,Andalucia,Activa,2022-05-19,14.15
Rio Bugalagrande,El Placer,Andalucia,Activa,2022-05-20,14.15
Rio Bugalagrande,El Placer,Andalucia,Activa,2022-05-21,14.15
Rio Bugalagrande,El Placer,Andalucia,Activa,2022-05-22,13.69
Rio Bugalagrande,El Placer,Andalucia,Activa,2022-05-23,12.3
Rio Bugalagrande,El Placer,Andalucia,Activa,2022-05-24,12.3
Rio Bugalagrande,El Placer,Andalucia,Activa,2022-05-25,12.3
Rio Bugalagrande,El Placer,Andalucia,Activa,2022-05-26,12.3
Rio Bugalagrande,El Placer,Andalucia,Activa,2022-05-27,12.3
Rio Bugalagrande,El Placer,Andalucia,Activa,2022-05-28,12.3
Rio Bugalagrande,El Placer,Andalucia,Activa,2022-05-29,12.3
Rio Bugalagrande,El Placer,Andalucia,Activa,2022-05-30,12.3
Rio Bugalagrande,El Placer,Andalucia,Activa,2022-05-31,4.07
Rio Bugalagrande,El Placer,Andalucia,Activa,2022-06-01,10.62
Rio Bugalagrande,El Placer,Andalucia,Activa,2022-06-02,14.08
Rio Bugalagrande,El Placer,Andalucia,Activa,2022-06-03,18.31
Rio Bugalagrande,El Placer,Andalucia,Activa,2022-06-04,21.52
Rio Bugalagrande,El Placer,Andalucia,Activa,2022-06-05,20.75
Rio Bugalagrande,El Placer,Andalucia,Activa,2022-06-06,27.64
Rio Bugalagrande,El Placer,Andalucia,Activa,2022-06-07,26.06
Rio Bugalagrande,El Placer,Andalucia,Activa,2022-06-08,19.49
Rio Bugalagrande,El Placer,Andalucia,Activa,2022-06-09,16.67
Rio Bugalagrande,El Placer,Andalucia,Activa,2022-06-10,16.19
Rio Bugalagrande,El Placer,Andalucia,Activa,2022-06-11,14.84
Rio Bugalagrande,El Placer,Andalucia,Activa,2022-06-12,15.87
Rio Bugalagrande,El Placer,Andalucia,Activa,2022-06-13,17.09
Rio Bugalagrande,El Placer,Andalucia,Activa,2022-06-14,17.6
Rio Bugalagrande,El Placer,Andalucia,Activa,2022-06-15,15.15
Rio Bugalagrande,El Placer,Andalucia,Activa,2022-06-16,14.15
Rio Bugalagrande,El Placer,Andalucia,Activa,2022-06-17,12.3
Rio Bugalagrande,El Placer,Andalucia,Activa,2022-06-18,12.3
Rio Bugalagrande,El Placer,Andalucia,Activa,2022-06-19,12.3
Rio Bugalagrande,El Placer,Andalucia,Activa,2022-06-20,14.62
Rio Bugalagrande,El Placer,Andalucia,Activa,2022-06-21,18.21
Rio Bugalagrande,El Placer,Andalucia,Activa,2022-06-22,14.62
Rio Bugalagrande,El Placer,Andalucia,Activa,2022-06-23,14.62
Rio Bugalagrande,El Placer,Andalucia,Activa,2022-06-24,12.3
Rio Bugalagrande,El Placer,Andalucia,Activa,2022-06-25,14.38
Rio Bugalagrande,El Placer,Andalucia,Activa,2022-06-26,19.47
Rio Bugalagrande,El Placer,Andalucia,Activa,2022-06-27,12.3
Rio Bugalagrande,El Placer,Andalucia,Activa,2022-06-28,10.22
Rio Bugalagrande,El Placer,Andalucia,Activa,2022-06-29,16.01
Rio Bugalagrande,El Placer,Andalucia,Activa,2022-06-30,12.3
Rio Bugalagrande,El Placer,Andalucia,Activa,2022-07-01,11.26
Rio Bugalagrande,El Placer,Andalucia,Activa,2022-07-02,10.22
Rio Bugalagrande,El Placer,Andalucia,Activa,2022-07-03,12.3
Rio Bugalagrande,El Placer,Andalucia,Activa,2022-07-04,12.3
Rio Bugalagrande,El Placer,Andalucia,Activa,2022-07-05,11.26
Rio Bugalagrande,El Placer,Andalucia,Activa,2022-07-06,10.84
Rio Bugalagrande,El Placer,Andalucia,Activa,2022-07-07,8.14
Rio Bugalagrande,El Placer,Andalucia,Activa,2022-07-08,8.14
Rio Bugalagrande,El Placer,Andalucia,Activa,2022-07-09,8.14
Rio Bugalagrande,El Placer,Andalucia,Activa,2022-07-10,8.14
Rio Bugalagrande,El Placer,Andalucia,Activa,2022-07-11,8.14
Rio Bugalagrande,El Placer,Andalucia,Activa,2022-07-12,7.42
Rio Bugalagrande,El Placer,Andalucia,Activa,2022-07-13,12.3
Rio Bugalagrande,El Placer,Andalucia,Activa,2022-07-14,7.78
Rio Bugalagrande,El Placer,Andalucia,Activa,2022-07-15,19.47
Rio Bugalagrande,El Placer,Andalucia,Activa,2022-07-16,7.42
Rio Bugalagrande,El Placer,Andalucia,Activa,2022-07-17,6.34
Rio Bugalagrande,El Placer,Andalucia,Activa,2022-07-18,8.14
Rio Bugalagrande,El Placer,Andalucia,Activa,2022-07-19,6.88
Rio Bugalagrande,El Placer,Andalucia,Activa,2022-07-20,6.34
Rio Bugalagrande,El Placer,Andalucia,Activa,2022-07-21,6.34
Rio Bugalagrande,El Placer,Andalucia,Activa,2022-07-22,6.34
Rio Bugalagrande,El Placer,Andalucia,Activa,2022-07-23,6.34
Rio Bugalagrande,El Placer,Andalucia,Activa,2022-07-24,15.31
Rio Bugalagrande,El Placer,Andalucia,Activa,2022-07-25,16.94
Rio Bugalagrande,El Placer,Andalucia,Activa,2022-07-26,12.3
