rio,tramo,estacion_aguas_arriba,estacion_aguas_abajo,km_inicio,km_fin,area_tramo_ha,area_referencia_ha,cobertura_pct,cod_cob25,clase,area_ha,pct,fuente_cana,cana_ha_uso_suelo,factor_reescalado
Rio La Paila,3,Rio La Paila - Planta Acuavalle,Rio La Paila - Antes desembocadura a Rio Cauca,41.749,66.470,2747.15,2747.15,100.0,11111,Zonas urbanas continuas,40.08,1.46,Uso_del_suelo_ZP,1556.45,1.147102
Rio La Paila,3,Rio La Paila - Planta Acuavalle,Rio La Paila - Antes desembocadura a Rio Cauca,41.749,66.470,2747.15,2747.15,100.0,11211,Zonas urbanas discontinuas,2.10,0.08,Uso_del_suelo_ZP,1556.45,1.147102
Rio La Paila,3,Rio La Paila - Planta Acuavalle,Rio La Paila - Antes desembocadura a Rio Cauca,41.749,66.470,2747.15,2747.15,100.0,12111,Otras superficies artificiales con construcción,10.56,0.38,Uso_del_suelo_ZP,1556.45,1.147102
Rio La Paila,3,Rio La Paila - Planta Acuavalle,Rio La Paila - Antes desembocadura a Rio Cauca,41.749,66.470,2747.15,2747.15,100.0,12211,Otras superficies artificiales sin construcción,28.29,1.03,Uso_del_suelo_ZP,1556.45,1.147102
Rio La Paila,3,Rio La Paila - Planta Acuavalle,Rio La Paila - Antes desembocadura a Rio Cauca,41.749,66.470,2747.15,2747.15,100.0,22171,Caña de azúcar,1381.30,50.28,Hectareas_CZ,1556.45,1.147102
Rio La Paila,3,Rio La Paila - Planta Acuavalle,Rio La Paila - Antes desembocadura a Rio Cauca,41.749,66.470,2747.15,2747.15,100.0,22181,Maíz,2.74,0.10,Uso_del_suelo_ZP,1556.45,1.147102
Rio La Paila,3,Rio La Paila - Planta Acuavalle,Rio La Paila - Antes desembocadura a Rio Cauca,41.749,66.470,2747.15,2747.15,100.0,22210,Otros cultivos arbustivos plantados abiertos,7.53,0.27,Uso_del_suelo_ZP,1556.45,1.147102
Rio La Paila,3,Rio La Paila - Planta Acuavalle,Rio La Paila - Antes desembocadura a Rio Cauca,41.749,66.470,2747.15,2747.15,100.0,23161,Pasto de corte,2.70,0.10,Uso_del_suelo_ZP,1556.45,1.147102
Rio La Paila,3,Rio La Paila - Planta Acuavalle,Rio La Paila - Antes desembocadura a Rio Cauca,41.749,66.470,2747.15,2747.15,100.0,23170,Pasto cultivado,408.58,14.87,Uso_del_suelo_ZP,1556.45,1.147102
Rio La Paila,3,Rio La Paila - Planta Acuavalle,Rio La Paila - Antes desembocadura a Rio Cauca,41.749,66.470,2747.15,2747.15,100.0,23171,Pasto cultivado arbolado,80.12,2.92,Uso_del_suelo_ZP,1556.45,1.147102
Rio La Paila,3,Rio La Paila - Planta Acuavalle,Rio La Paila - Antes desembocadura a Rio Cauca,41.749,66.470,2747.15,2747.15,100.0,23172,Pasto cultivado enmalezado,57.27,2.08,Uso_del_suelo_ZP,1556.45,1.147102
Rio La Paila,3,Rio La Paila - Planta Acuavalle,Rio La Paila - Antes desembocadura a Rio Cauca,41.749,66.470,2747.15,2747.15,100.0,24130,Misceláneo de pastos y cultivos,10.45,0.38,Uso_del_suelo_ZP,1556.45,1.147102
Rio La Paila,3,Rio La Paila - Planta Acuavalle,Rio La Paila - Antes desembocadura a Rio Cauca,41.749,66.470,2747.15,2747.15,100.0,24140,Misceláneo de cultivos y espacios naturales,11.13,0.41,Uso_del_suelo_ZP,1556.45,1.147102
Rio La Paila,3,Rio La Paila - Planta Acuavalle,Rio La Paila - Antes desembocadura a Rio Cauca,41.749,66.470,2747.15,2747.15,100.0,25210,Áreas de cultivo con suelo desnudo,8.81,0.32,Uso_del_suelo_ZP,1556.45,1.147102
Rio La Paila,3,Rio La Paila - Planta Acuavalle,Rio La Paila - Antes desembocadura a Rio Cauca,41.749,66.470,2747.15,2747.15,100.0,31111,Bosque mixto denso alto de tierra firme,33.56,1.22,Uso_del_suelo_ZP,1556.45,1.147102
Rio La Paila,3,Rio La Paila - Planta Acuavalle,Rio La Paila - Antes desembocadura a Rio Cauca,41.749,66.470,2747.15,2747.15,100.0,31112,Bosque mixto denso bajo de tierra firme,56.57,2.06,Uso_del_suelo_ZP,1556.45,1.147102
Rio La Paila,3,Rio La Paila - Planta Acuavalle,Rio La Paila - Antes desembocadura a Rio Cauca,41.749,66.470,2747.15,2747.15,100.0,31211,Bosque mixto abierto alto de tierra firme,37.45,1.36,Uso_del_suelo_ZP,1556.45,1.147102
Rio La Paila,3,Rio La Paila - Planta Acuavalle,Rio La Paila - Antes desembocadura a Rio Cauca,41.749,66.470,2747.15,2747.15,100.0,31212,Bosque mixto abierto bajo de tierra firme,84.64,3.08,Uso_del_suelo_ZP,1556.45,1.147102
Rio La Paila,3,Rio La Paila - Planta Acuavalle,Rio La Paila - Antes desembocadura a Rio Cauca,41.749,66.470,2747.15,2747.15,100.0,31311,Bosque mixto fragmentado con pastos y cultivos,94.06,3.42,Uso_del_suelo_ZP,1556.45,1.147102
Rio La Paila,3,Rio La Paila - Planta Acuavalle,Rio La Paila - Antes desembocadura a Rio Cauca,41.749,66.470,2747.15,2747.15,100.0,31331,Bosque mixto fragmentado con vegetación natural,45.17,1.64,Uso_del_suelo_ZP,1556.45,1.147102
Rio La Paila,3,Rio La Paila - Planta Acuavalle,Rio La Paila - Antes desembocadura a Rio Cauca,41.749,66.470,2747.15,2747.15,100.0,31351,Bosque mixto relictual,0.84,0.03,Uso_del_suelo_ZP,1556.45,1.147102
Rio La Paila,3,Rio La Paila - Planta Acuavalle,Rio La Paila - Antes desembocadura a Rio Cauca,41.749,66.470,2747.15,2747.15,100.0,31352,Bosque de guadua,96.99,3.53,Uso_del_suelo_ZP,1556.45,1.147102
Rio La Paila,3,Rio La Paila - Planta Acuavalle,Rio La Paila - Antes desembocadura a Rio Cauca,41.749,66.470,2747.15,2747.15,100.0,32110,Arbustal y matorral denso alto de tierra firme,7.96,0.29,Uso_del_suelo_ZP,1556.45,1.147102
Rio La Paila,3,Rio La Paila - Planta Acuavalle,Rio La Paila - Antes desembocadura a Rio Cauca,41.749,66.470,2747.15,2747.15,100.0,32111,Arbustal y matorral denso bajo de tierra firme,3.72,0.14,Uso_del_suelo_ZP,1556.45,1.147102
Rio La Paila,3,Rio La Paila - Planta Acuavalle,Rio La Paila - Antes desembocadura a Rio Cauca,41.749,66.470,2747.15,2747.15,100.0,32210,Arbustal y matorral abierto alto de tierra firme,37.14,1.35,Uso_del_suelo_ZP,1556.45,1.147102
Rio La Paila,3,Rio La Paila - Planta Acuavalle,Rio La Paila - Antes desembocadura a Rio Cauca,41.749,66.470,2747.15,2747.15,100.0,32211,Arbustal y matorral abierto bajo de tierra firme,72.93,2.65,Uso_del_suelo_ZP,1556.45,1.147102
Rio La Paila,3,Rio La Paila - Planta Acuavalle,Rio La Paila - Antes desembocadura a Rio Cauca,41.749,66.470,2747.15,2747.15,100.0,32221,Arbustal y matorral abierto bajo inundable,1.43,0.05,Uso_del_suelo_ZP,1556.45,1.147102
Rio La Paila,3,Rio La Paila - Planta Acuavalle,Rio La Paila - Antes desembocadura a Rio Cauca,41.749,66.470,2747.15,2747.15,100.0,32310,Vegetación secundaria o transición,2.92,0.11,Uso_del_suelo_ZP,1556.45,1.147102
Rio La Paila,3,Rio La Paila - Planta Acuavalle,Rio La Paila - Antes desembocadura a Rio Cauca,41.749,66.470,2747.15,2747.15,100.0,33121,Herbazal natural denso inundable arbolado,12.05,0.44,Uso_del_suelo_ZP,1556.45,1.147102
Rio La Paila,3,Rio La Paila - Planta Acuavalle,Rio La Paila - Antes desembocadura a Rio Cauca,41.749,66.470,2747.15,2747.15,100.0,41120,Ríos,67.99,2.47,Uso_del_suelo_ZP,1556.45,1.147102
Rio La Paila,3,Rio La Paila - Planta Acuavalle,Rio La Paila - Antes desembocadura a Rio Cauca,41.749,66.470,2747.15,2747.15,100.0,41220,Estanques artificiales / reservorios,14.42,0.52,Uso_del_suelo_ZP,1556.45,1.147102
Rio La Paila,3,Rio La Paila - Planta Acuavalle,Rio La Paila - Antes desembocadura a Rio Cauca,41.749,66.470,2747.15,2747.15,100.0,41221,Canal,11.89,0.43,Uso_del_suelo_ZP,1556.45,1.147102
Rio La Paila,3,Rio La Paila - Planta Acuavalle,Rio La Paila - Antes desembocadura a Rio Cauca,41.749,66.470,2747.15,2747.15,100.0,41310,Superficies de inundación temporal,4.74,0.17,Uso_del_suelo_ZP,1556.45,1.147102
Rio La Paila,3,Rio La Paila - Planta Acuavalle,Rio La Paila - Antes desembocadura a Rio Cauca,41.749,66.470,2747.15,2747.15,100.0,41410,Arenal,8.99,0.33,Uso_del_suelo_ZP,1556.45,1.147102
Rio Nima,1,Rio Nima - Antes Caserio de tenjo,Rio Nima - Antes desembocadura a rio Amaime,0.000,39.568,1415.23,1415.23,100.0,11111,Zonas urbanas continuas,47.76,3.37,Uso_del_suelo_ZP,1037.33,1.372325
Rio Nima,1,Rio Nima - Antes Caserio de tenjo,Rio Nima - Antes desembocadura a rio Amaime,0.000,39.568,1415.23,1415.23,100.0,11211,Zonas urbanas discontinuas,6.90,0.49,Uso_del_suelo_ZP,1037.33,1.372325
Rio Nima,1,Rio Nima - Antes Caserio de tenjo,Rio Nima - Antes desembocadura a rio Amaime,0.000,39.568,1415.23,1415.23,100.0,12111,Otras superficies artificiales con construcción,65.79,4.65,Uso_del_suelo_ZP,1037.33,1.372325
Rio Nima,1,Rio Nima - Antes Caserio de tenjo,Rio Nima - Antes desembocadura a rio Amaime,0.000,39.568,1415.23,1415.23,100.0,12211,Otras superficies artificiales sin construcción,22.08,1.56,Uso_del_suelo_ZP,1037.33,1.372325
Rio Nima,1,Rio Nima - Antes Caserio de tenjo,Rio Nima - Antes desembocadura a rio Amaime,0.000,39.568,1415.23,1415.23,100.0,21210,Otros cultivos arbóreos plantados abiertos,0.67,0.05,Uso_del_suelo_ZP,1037.33,1.372325
Rio Nima,1,Rio Nima - Antes Caserio de tenjo,Rio Nima - Antes desembocadura a rio Amaime,0.000,39.568,1415.23,1415.23,100.0,21221,Misceláneo de árboles frutales,1.02,0.07,Uso_del_suelo_ZP,1037.33,1.372325
Rio Nima,1,Rio Nima - Antes Caserio de tenjo,Rio Nima - Antes desembocadura a rio Amaime,0.000,39.568,1415.23,1415.23,100.0,22171,Caña de azúcar,896.63,63.36,Hectareas_CZ,1037.33,1.372325
Rio Nima,1,Rio Nima - Antes Caserio de tenjo,Rio Nima - Antes desembocadura a rio Amaime,0.000,39.568,1415.23,1415.23,100.0,22181,Maíz,21.89,1.55,Uso_del_suelo_ZP,1037.33,1.372325
Rio Nima,1,Rio Nima - Antes Caserio de tenjo,Rio Nima - Antes desembocadura a rio Amaime,0.000,39.568,1415.23,1415.23,100.0,22210,Otros cultivos arbustivos plantados abiertos,5.72,0.40,Uso_del_suelo_ZP,1037.33,1.372325
Rio Nima,1,Rio Nima - Antes Caserio de tenjo,Rio Nima - Antes desembocadura a rio Amaime,0.000,39.568,1415.23,1415.23,100.0,23110,Otros cultivos herbáceos plantados densos,8.15,0.58,Uso_del_suelo_ZP,1037.33,1.372325
Rio Nima,1,Rio Nima - Antes Caserio de tenjo,Rio Nima - Antes desembocadura a rio Amaime,0.000,39.568,1415.23,1415.23,100.0,23170,Pasto cultivado,32.91,2.33,Uso_del_suelo_ZP,1037.33,1.372325
Rio Nima,1,Rio Nima - Antes Caserio de tenjo,Rio Nima - Antes desembocadura a rio Amaime,0.000,39.568,1415.23,1415.23,100.0,23171,Pasto cultivado arbolado,2.53,0.18,Uso_del_suelo_ZP,1037.33,1.372325
Rio Nima,1,Rio Nima - Antes Caserio de tenjo,Rio Nima - Antes desembocadura a rio Amaime,0.000,39.568,1415.23,1415.23,100.0,23172,Pasto cultivado enmalezado,17.02,1.20,Uso_del_suelo_ZP,1037.33,1.372325
Rio Nima,1,Rio Nima - Antes Caserio de tenjo,Rio Nima - Antes desembocadura a rio Amaime,0.000,39.568,1415.23,1415.23,100.0,24130,Misceláneo de pastos y cultivos,7.02,0.50,Uso_del_suelo_ZP,1037.33,1.372325
Rio Nima,1,Rio Nima - Antes Caserio de tenjo,Rio Nima - Antes desembocadura a rio Amaime,0.000,39.568,1415.23,1415.23,100.0,24140,Misceláneo de cultivos y espacios naturales,0.72,0.05,Uso_del_suelo_ZP,1037.33,1.372325
Rio Nima,1,Rio Nima - Antes Caserio de tenjo,Rio Nima - Antes desembocadura a rio Amaime,0.000,39.568,1415.23,1415.23,100.0,24150,Misceláneo de pastos y espacios naturales,2.33,0.16,Uso_del_suelo_ZP,1037.33,1.372325
Rio Nima,1,Rio Nima - Antes Caserio de tenjo,Rio Nima - Antes desembocadura a rio Amaime,0.000,39.568,1415.23,1415.23,100.0,25210,Áreas de cultivo con suelo desnudo,26.80,1.89,Uso_del_suelo_ZP,1037.33,1.372325
Rio Nima,1,Rio Nima - Antes Caserio de tenjo,Rio Nima - Antes desembocadura a rio Amaime,0.000,39.568,1415.23,1415.23,100.0,31112,Bosque mixto denso bajo de tierra firme,3.82,0.27,Uso_del_suelo_ZP,1037.33,1.372325
Rio Nima,1,Rio Nima - Antes Caserio de tenjo,Rio Nima - Antes desembocadura a rio Amaime,0.000,39.568,1415.23,1415.23,100.0,31211,Bosque mixto abierto alto de tierra firme,8.72,0.62,Uso_del_suelo_ZP,1037.33,1.372325
Rio Nima,1,Rio Nima - Antes Caserio de tenjo,Rio Nima - Antes desembocadura a rio Amaime,0.000,39.568,1415.23,1415.23,100.0,31212,Bosque mixto abierto bajo de tierra firme,7.01,0.49,Uso_del_suelo_ZP,1037.33,1.372325
Rio Nima,1,Rio Nima - Antes Caserio de tenjo,Rio Nima - Antes desembocadura a rio Amaime,0.000,39.568,1415.23,1415.23,100.0,31311,Bosque mixto fragmentado con pastos y cultivos,19.45,1.37,Uso_del_suelo_ZP,1037.33,1.372325
Rio Nima,1,Rio Nima - Antes Caserio de tenjo,Rio Nima - Antes desembocadura a rio Amaime,0.000,39.568,1415.23,1415.23,100.0,31331,Bosque mixto fragmentado con vegetación natural,15.85,1.12,Uso_del_suelo_ZP,1037.33,1.372325
Rio Nima,1,Rio Nima - Antes Caserio de tenjo,Rio Nima - Antes desembocadura a rio Amaime,0.000,39.568,1415.23,1415.23,100.0,31351,Bosque mixto relictual,2.68,0.19,Uso_del_suelo_ZP,1037.33,1.372325
Rio Nima,1,Rio Nima - Antes Caserio de tenjo,Rio Nima - Antes desembocadura a rio Amaime,0.000,39.568,1415.23,1415.23,100.0,31352,Bosque de guadua,46.51,3.29,Uso_del_suelo_ZP,1037.33,1.372325
Rio Nima,1,Rio Nima - Antes Caserio de tenjo,Rio Nima - Antes desembocadura a rio Amaime,0.000,39.568,1415.23,1415.23,100.0,32110,Arbustal y matorral denso alto de tierra firme,9.98,0.71,Uso_del_suelo_ZP,1037.33,1.372325
Rio Nima,1,Rio Nima - Antes Caserio de tenjo,Rio Nima - Antes desembocadura a rio Amaime,0.000,39.568,1415.23,1415.23,100.0,32111,Arbustal y matorral denso bajo de tierra firme,7.04,0.50,Uso_del_suelo_ZP,1037.33,1.372325
Rio Nima,1,Rio Nima - Antes Caserio de tenjo,Rio Nima - Antes desembocadura a rio Amaime,0.000,39.568,1415.23,1415.23,100.0,32121,Arbustal y matorral denso bajo inundable (caña brava),31.16,2.20,Uso_del_suelo_ZP,1037.33,1.372325
Rio Nima,1,Rio Nima - Antes Caserio de tenjo,Rio Nima - Antes desembocadura a rio Amaime,0.000,39.568,1415.23,1415.23,100.0,32210,Arbustal y matorral abierto alto de tierra firme,12.19,0.86,Uso_del_suelo_ZP,1037.33,1.372325
Rio Nima,1,Rio Nima - Antes Caserio de tenjo,Rio Nima - Antes desembocadura a rio Amaime,0.000,39.568,1415.23,1415.23,100.0,32211,Arbustal y matorral abierto bajo de tierra firme,53.97,3.81,Uso_del_suelo_ZP,1037.33,1.372325
Rio Nima,1,Rio Nima - Antes Caserio de tenjo,Rio Nima - Antes desembocadura a rio Amaime,0.000,39.568,1415.23,1415.23,100.0,35221,Áreas naturales desnudas,0.17,0.01,Uso_del_suelo_ZP,1037.33,1.372325
Rio Nima,1,Rio Nima - Antes Caserio de tenjo,Rio Nima - Antes desembocadura a rio Amaime,0.000,39.568,1415.23,1415.23,100.0,41110,Otros cuerpos de agua,0.92,0.06,Uso_del_suelo_ZP,1037.33,1.372325
Rio Nima,1,Rio Nima - Antes Caserio de tenjo,Rio Nima - Antes desembocadura a rio Amaime,0.000,39.568,1415.23,1415.23,100.0,41120,Ríos,16.93,1.20,Uso_del_suelo_ZP,1037.33,1.372325
Rio Nima,1,Rio Nima - Antes Caserio de tenjo,Rio Nima - Antes desembocadura a rio Amaime,0.000,39.568,1415.23,1415.23,100.0,41144,Otras superficies pantanosas,0.61,0.04,Uso_del_suelo_ZP,1037.33,1.372325
Rio Nima,1,Rio Nima - Antes Caserio de tenjo,Rio Nima - Antes desembocadura a rio Amaime,0.000,39.568,1415.23,1415.23,100.0,41220,Estanques artificiales / reservorios,9.98,0.71,Uso_del_suelo_ZP,1037.33,1.372325
Rio Nima,1,Rio Nima - Antes Caserio de tenjo,Rio Nima - Antes desembocadura a rio Amaime,0.000,39.568,1415.23,1415.23,100.0,41410,Arenal,2.31,0.16,Uso_del_suelo_ZP,1037.33,1.372325
Rio Nima,1,Rio Nima - Antes Caserio de tenjo,Rio Nima - Antes desembocadura a rio Amaime,0.000,39.568,1415.23,1415.23,100.0,42350,Isla (código marítimo en capa continental),0.01,0.00,Uso_del_suelo_ZP,1037.33,1.372325
Rio Riofrio,1,Rio Riofrio - Rio Guayabal,Rio Riofrio - puente despues Salonica - limnigrafo CVC,0.000,25.622,6.70,6.70,100.0,11111,Zonas urbanas continuas,0.35,5.16,Uso_del_suelo_ZP,0.00,0.999999
Rio Riofrio,1,Rio Riofrio - Rio Guayabal,Rio Riofrio - puente despues Salonica - limnigrafo CVC,0.000,25.622,6.70,6.70,100.0,11211,Zonas urbanas discontinuas,0.13,1.87,Uso_del_suelo_ZP,0.00,0.999999
Rio Riofrio,1,Rio Riofrio - Rio Guayabal,Rio Riofrio - puente despues Salonica - limnigrafo CVC,0.000,25.622,6.70,6.70,100.0,22122,Café-Plátano,1.23,18.38,Uso_del_suelo_ZP,0.00,0.999999
Rio Riofrio,1,Rio Riofrio - Rio Guayabal,Rio Riofrio - puente despues Salonica - limnigrafo CVC,0.000,25.622,6.70,6.70,100.0,23170,Pasto cultivado,3.41,50.85,Uso_del_suelo_ZP,0.00,0.999999
Rio Riofrio,1,Rio Riofrio - Rio Guayabal,Rio Riofrio - puente despues Salonica - limnigrafo CVC,0.000,25.622,6.70,6.70,100.0,23172,Pasto cultivado enmalezado,0.16,2.32,Uso_del_suelo_ZP,0.00,0.999999
Rio Riofrio,1,Rio Riofrio - Rio Guayabal,Rio Riofrio - puente despues Salonica - limnigrafo CVC,0.000,25.622,6.70,6.70,100.0,31112,Bosque mixto denso bajo de tierra firme,0.14,2.05,Uso_del_suelo_ZP,0.00,0.999999
Rio Riofrio,1,Rio Riofrio - Rio Guayabal,Rio Riofrio - puente despues Salonica - limnigrafo CVC,0.000,25.622,6.70,6.70,100.0,31212,Bosque mixto abierto bajo de tierra firme,0.09,1.33,Uso_del_suelo_ZP,0.00,0.999999
Rio Riofrio,1,Rio Riofrio - Rio Guayabal,Rio Riofrio - puente despues Salonica - limnigrafo CVC,0.000,25.622,6.70,6.70,100.0,31352,Bosque de guadua,0.92,13.73,Uso_del_suelo_ZP,0.00,0.999999
Rio Riofrio,1,Rio Riofrio - Rio Guayabal,Rio Riofrio - puente despues Salonica - limnigrafo CVC,0.000,25.622,6.70,6.70,100.0,32111,Arbustal y matorral denso bajo de tierra firme,0.01,0.17,Uso_del_suelo_ZP,0.00,0.999999
Rio Riofrio,1,Rio Riofrio - Rio Guayabal,Rio Riofrio - puente despues Salonica - limnigrafo CVC,0.000,25.622,6.70,6.70,100.0,32211,Arbustal y matorral abierto bajo de tierra firme,0.10,1.49,Uso_del_suelo_ZP,0.00,0.999999
Rio Riofrio,1,Rio Riofrio - Rio Guayabal,Rio Riofrio - puente despues Salonica - limnigrafo CVC,0.000,25.622,6.70,6.70,100.0,41120,Ríos,0.16,2.45,Uso_del_suelo_ZP,0.00,0.999999
Rio Riofrio,1,Rio Riofrio - Rio Guayabal,Rio Riofrio - puente despues Salonica - limnigrafo CVC,0.000,25.622,6.70,6.70,100.0,41410,Arenal,0.01,0.20,Uso_del_suelo_ZP,0.00,0.999999
Rio Riofrio,2,Rio Riofrio - puente despues Salonica - limnigrafo CVC,Rio Riofrio - Bocatoma Acueducto de Riofrio,25.622,33.186,929.94,929.94,100.0,11111,Zonas urbanas continuas,0.00,0.00,Uso_del_suelo_ZP,0.00,1.000000
Rio Riofrio,2,Rio Riofrio - puente despues Salonica - limnigrafo CVC,Rio Riofrio - Bocatoma Acueducto de Riofrio,25.622,33.186,929.94,929.94,100.0,11211,Zonas urbanas discontinuas,2.34,0.25,Uso_del_suelo_ZP,0.00,1.000000
Rio Riofrio,2,Rio Riofrio - puente despues Salonica - limnigrafo CVC,Rio Riofrio - Bocatoma Acueducto de Riofrio,25.622,33.186,929.94,929.94,100.0,12111,Otras superficies artificiales con construcción,4.18,0.45,Uso_del_suelo_ZP,0.00,1.000000
Rio Riofrio,2,Rio Riofrio - puente despues Salonica - limnigrafo CVC,Rio Riofrio - Bocatoma Acueducto de Riofrio,25.622,33.186,929.94,929.94,100.0,12211,Otras superficies artificiales sin construcción,2.73,0.29,Uso_del_suelo_ZP,0.00,1.000000
Rio Riofrio,2,Rio Riofrio - puente despues Salonica - limnigrafo CVC,Rio Riofrio - Bocatoma Acueducto de Riofrio,25.622,33.186,929.94,929.94,100.0,21142,Café-Otros arbóreos,0.45,0.05,Uso_del_suelo_ZP,0.00,1.000000
Rio Riofrio,2,Rio Riofrio - puente despues Salonica - limnigrafo CVC,Rio Riofrio - Bocatoma Acueducto de Riofrio,25.622,33.186,929.94,929.94,100.0,22122,Café-Plátano,81.81,8.80,Uso_del_suelo_ZP,0.00,1.000000
Rio Riofrio,2,Rio Riofrio - puente despues Salonica - limnigrafo CVC,Rio Riofrio - Bocatoma Acueducto de Riofrio,25.622,33.186,929.94,929.94,100.0,22210,Otros cultivos arbustivos plantados abiertos,6.46,0.70,Uso_del_suelo_ZP,0.00,1.000000
Rio Riofrio,2,Rio Riofrio - puente despues Salonica - limnigrafo CVC,Rio Riofrio - Bocatoma Acueducto de Riofrio,25.622,33.186,929.94,929.94,100.0,23170,Pasto cultivado,297.05,31.94,Uso_del_suelo_ZP,0.00,1.000000
Rio Riofrio,2,Rio Riofrio - puente despues Salonica - limnigrafo CVC,Rio Riofrio - Bocatoma Acueducto de Riofrio,25.622,33.186,929.94,929.94,100.0,23171,Pasto cultivado arbolado,25.33,2.72,Uso_del_suelo_ZP,0.00,1.000000
Rio Riofrio,2,Rio Riofrio - puente despues Salonica - limnigrafo CVC,Rio Riofrio - Bocatoma Acueducto de Riofrio,25.622,33.186,929.94,929.94,100.0,23172,Pasto cultivado enmalezado,97.49,10.48,Uso_del_suelo_ZP,0.00,1.000000
Rio Riofrio,2,Rio Riofrio - puente despues Salonica - limnigrafo CVC,Rio Riofrio - Bocatoma Acueducto de Riofrio,25.622,33.186,929.94,929.94,100.0,24130,Misceláneo de pastos y cultivos,46.52,5.00,Uso_del_suelo_ZP,0.00,1.000000
Rio Riofrio,2,Rio Riofrio - puente despues Salonica - limnigrafo CVC,Rio Riofrio - Bocatoma Acueducto de Riofrio,25.622,33.186,929.94,929.94,100.0,25210,Áreas de cultivo con suelo desnudo,20.11,2.16,Uso_del_suelo_ZP,0.00,1.000000
Rio Riofrio,2,Rio Riofrio - puente despues Salonica - limnigrafo CVC,Rio Riofrio - Bocatoma Acueducto de Riofrio,25.622,33.186,929.94,929.94,100.0,31112,Bosque mixto denso bajo de tierra firme,3.20,0.34,Uso_del_suelo_ZP,0.00,1.000000
Rio Riofrio,2,Rio Riofrio - puente despues Salonica - limnigrafo CVC,Rio Riofrio - Bocatoma Acueducto de Riofrio,25.622,33.186,929.94,929.94,100.0,31211,Bosque mixto abierto alto de tierra firme,11.60,1.25,Uso_del_suelo_ZP,0.00,1.000000
Rio Riofrio,2,Rio Riofrio - puente despues Salonica - limnigrafo CVC,Rio Riofrio - Bocatoma Acueducto de Riofrio,25.622,33.186,929.94,929.94,100.0,31212,Bosque mixto abierto bajo de tierra firme,90.93,9.78,Uso_del_suelo_ZP,0.00,1.000000
Rio Riofrio,2,Rio Riofrio - puente despues Salonica - limnigrafo CVC,Rio Riofrio - Bocatoma Acueducto de Riofrio,25.622,33.186,929.94,929.94,100.0,31311,Bosque mixto fragmentado con pastos y cultivos,0.40,0.04,Uso_del_suelo_ZP,0.00,1.000000
