FECHA,CAUDAL_M3S
2018-02-03,1.03
2018-02-04,1.13
2018-02-05,1.13
2018-02-06,1.13
2018-02-07,1.13
2018-02-08,1.15
2018-02-09,1.14
2018-02-10,1.13
2018-02-11,1.15
2018-02-12,1.13
2018-02-13,1.13
2018-02-14,1.13
2018-02-15,1.13
2018-02-16,1.15
2018-02-17,1.17
2018-02-18,1.14
2018-02-19,1.19
2018-02-20,0.98
2018-02-21,1.06
2018-02-22,0.98
2018-02-23,1.06
2018-02-24,1.04
2018-02-25,0.96
2018-02-26,0.98
2018-02-27,0.98
2018-02-28,0.96
2018-03-01,1.08
2018-03-02,0.99
2018-03-03,1.04
2018-03-04,1.14
2018-03-05,0.92
2018-03-06,1.27
2018-03-07,1.23
2018-03-08,1.25
2018-03-09,1.15
2018-03-10,1.13
2018-03-11,1.06
2018-03-12,1.06
2018-03-13,1.06
2018-03-14,1.06
2018-03-15,1.36
2018-03-16,1.39
2018-03-17,1.37
2018-03-18,1.42
2018-03-19,1.37
2018-03-20,1.3
2018-03-21,1.27
2018-03-22,1.04
2018-03-23,1.18
2018-03-24,1.03
2018-03-25,0.91
2018-03-26,1.01
2018-03-27,0.92
2018-03-28,0.79
2018-03-29,1.49
2018-03-30,1.42
2018-03-31,7.78
2018-04-01,0.96
2018-04-02,0.96
2018-04-03,0.98
2018-04-04,1.01
2018-04-05,1.08
2018-04-06,0.92
2018-04-07,0.88
2018-04-08,1.0
2018-04-09,1.01
2018-04-10,1.03
2018-04-11,1.2
2018-04-12,1.17
2018-04-13,1.18
2018-04-14,1.73
2018-04-15,1.37
2018-04-16,1.47
2018-04-17,1.42
2018-04-18,1.42
2018-04-19,1.42
2018-04-20,1.2
2018-04-21,1.44
2018-04-22,1.47
2018-04-23,3.25
2018-04-24,3.45
2018-04-25,1.64
2018-04-26,1.52
2018-04-27,1.47
2018-04-28,1.42
2018-04-29,7.78
2018-04-30,7.78
2018-05-01,1.42
2018-05-02,1.42
2018-05-03,1.37
2018-05-04,1.37
2018-05-05,1.44
2018-05-06,1.44
2018-05-07,1.49
2018-05-08,1.18
2018-05-09,1.23
2018-05-10,1.52
2018-05-11,1.51
2018-05-12,1.31
2018-05-13,1.27
2018-05-14,1.25
2018-05-15,1.04
2018-05-16,1.13
2018-05-17,1.14
2018-05-18,1.08
